,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
50,DepthPro,0000000028.png,0,0.963841,8.497434233,8.525316447,0.419437872,-16.60668762,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[15.24439388 12.01526149 11.28709278 ... 12.56677172 12.91905111
  12.67170191]
 [12.54620055 11.92554542 11.76705441 ... 13.14652277 13.24631464
  12.82393325]
 [11.71357409 11.69011379 11.72014682 ... 13.28290819 13.14375073
  12.83975885]
 ...
 [ 2.38271382  2.36926649  2.37169436 ...  6.2563981   6.25773411
   6.20714699]
 [ 2.37556416  2.37477093  2.37474105 ...  6.15640375  6.14916262
   6.03779794]
 [ 2.42558898  2.4062965   2.38615732 ...  6.02737656  6.05674727
   5.88650904]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
51,UniDepthV2,0000000028.png,0,0.963841,8.497434233,8.633011974,1.286852819,-16.60668762,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.99354009 13.0022559  12.98335659 ... 12.90816568 12.93334682
  12.8937309 ]
 [12.97037605 12.97926475 12.98524403 ... 12.91035856 12.93554354
  12.89591418]
 [12.97255452 12.98126265 12.96239792 ... 12.9125428  12.93773162
  12.89809073]
 ...
 [ 2.83089109  2.83561039  2.83970031 ...  6.21498302  6.22710678
   6.22014585]
 [ 2.83039834  2.83237558  2.8391773  ...  6.17775305  6.18965684
   6.18273962]
 [ 2.82990943  2.83188619  2.838686   ...  6.1524528   6.15251427
   6.15753782]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
52,DepthPro,0000000028.png,1,0.962807,6.866386409,6.839558609,0.080289337,37.52242072,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.44949314 11.38874002 10.69854079 ... 11.9114924  12.2454026
  12.01095112]
 [11.89199389 11.30370207 11.15347539 ... 12.46101303 12.55560137
  12.15524455]
 [11.10278374 11.08054675 11.10901374 ... 12.59028679 12.45838553
  12.17024494]
 ...
 [ 2.25847005  2.24572391  2.24802519 ...  5.93016568  5.93143203
   5.88348272]
 [ 2.2516932   2.25094133  2.25091301 ...  5.83538542  5.82852187
   5.72296417]
 [ 2.29910954  2.28082304  2.26173399 ...  5.7130862   5.74092541
   5.57956405]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
53,UniDepthV2,0000000028.png,1,0.962807,6.866386409,6.903683046,0.16390295,37.52242072,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[13.08441897 13.09319574 13.07416425 ... 12.99844744 13.0238047
  12.9839117 ]
 [13.06109292 13.07004379 13.07606488 ... 13.00065566 13.02601679
  12.98611025]
 [13.06328663 13.07205566 13.05305899 ... 13.00285517 13.02822017
  12.98830202]
 ...
 [ 2.85069079  2.8554431   2.85956163 ...  6.2584516   6.27066015
   6.26365054]
 [ 2.8501946   2.85218567  2.85903496 ...  6.22096123  6.23294828
   6.22598268]
 [ 2.84970227  2.85169286  2.85854022 ...  6.19548403  6.19554594
   6.20060462]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
54,DepthPro,0000000028.png,2,0.976745,3.871685606,3.98200145,0.614690795,-35.93933846,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.94016119 11.77547267 11.06183604 ... 12.3159764  12.66122535
  12.41881249]
 [12.29581577 11.68754706 11.53221906 ... 12.88415735 12.98195767
  12.56800575]
 [11.47980605 11.45681395 11.48624761 ... 13.01782092 12.88144063
  12.58351552]
 ...
 [ 2.33516195  2.32198299  2.32436241 ...  6.13153903  6.13284838
   6.08327083]
 [ 2.32815498  2.32737758  2.32734829 ...  6.03354028  6.02644365
   5.91730149]
 [ 2.37718145  2.35827399  2.33853673 ...  5.90708808  5.93587264
   5.76903186]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
55,UniDepthV2,0000000028.png,2,0.976745,3.871685606,4.019849888,0.877960576,-35.93933846,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.02584559 12.03391229 12.01642052 ... 11.94682945 11.97013523
  11.9334697 ]
 [12.0044067  12.01263342 12.01816738 ... 11.94885902 11.97216835
  11.93549038]
 [12.00642293 12.01448252 11.99702274 ... 11.95088058 11.97419347
  11.93750483]
 ...
 [ 2.62006035  2.62442818  2.6282135  ...  5.75212188  5.76334272
   5.7569002 ]
 [ 2.61960429  2.62143428  2.62772944 ...  5.71766461  5.72868187
   5.7222798 ]
 [ 2.6191518   2.62098134  2.62727473 ...  5.6942486   5.69430549
   5.69895491]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
56,DepthPro,0000000028.png,3,0.983467,44.11360319,42.68229161,4.376825788,-6.660142605,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[17.43275078 13.74007133 12.90737284 ... 14.37075172 14.77360138
  14.4907448 ]
 [14.34722753 13.63747636 13.45623372 ... 15.03372696 15.14784411
  14.6648292 ]
 [13.39507622 13.36824815 13.40259247 ... 15.18969072 15.03055698
  14.68292659]
 ...
 [ 2.72475616  2.70937845  2.71215485 ...  7.15451396  7.15604176
   7.09819278]
 [ 2.71658016  2.71567306  2.71563889 ...  7.04016527  7.03188466
   6.90453341]
 [ 2.77378612  2.75172417  2.72869399 ...  6.89261602  6.92620294
   6.73152674]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
57,UniDepthV2,0000000028.png,3,0.983467,44.11360319,42.79459498,4.288754691,-6.660142605,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.08103399 12.08913771 12.07156566 ... 12.00165524 12.02506796
  11.98823418]
 [12.05949671 12.06776119 12.07332055 ... 12.00369412 12.02711042
  11.99026413]
 [12.0615222  12.06961877 12.05207887 ... 12.00572496 12.02914483
  11.99228782]
 ...
 [ 2.63208419  2.63647207  2.64027476 ...  5.77851922  5.78979156
   5.78331948]
 [ 2.63162605  2.63346443  2.63978849 ...  5.74390382  5.75497164
   5.7485402 ]
 [ 2.63117148  2.63300942  2.63933168 ...  5.72038035  5.72043751
   5.72510827]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
58,DepthPro,0000000028.png,4,0.940866,45.9578332,46.54652645,2.063865632,0.181196933,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[17.86335138 14.07946028 13.22619358 ... 14.7257189  15.13851921
  14.84867589]
 [14.70161364 13.97433115 13.78861169 ... 15.40507007 15.52200599
  15.02706029]
 [13.72594356 13.69845283 13.73364547 ... 15.56488624 15.40182179
  15.0456047 ]
 ...
 [ 2.79205946  2.77630191  2.77914689 ...  7.33123524  7.33280077
   7.27352289]
 [ 2.78368151  2.782752    2.78271698 ...  7.21406206  7.20557691
   7.07508   ]
 [ 2.8423005   2.8196936   2.79609455 ...  7.06286825  7.09728479
   6.89779996]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
59,UniDepthV2,0000000028.png,4,0.940866,45.9578332,46.86655741,2.141387948,0.181196933,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.80873043 12.81732227 12.79869178 ... 12.72457032 12.74939331
  12.71034085]
 [12.78589586 12.79465814 12.80055237 ... 12.72673201 12.75155879
  12.71249307]
 [12.78804335 12.79662762 12.77803121 ... 12.72888518 12.75371574
  12.71463867]
 ...
 [ 2.79062677  2.79527895  2.7993107  ...  6.12658611  6.13853742
   6.1316755 ]
 [ 2.79014103  2.79209015  2.79879513 ...  6.08988566  6.10162014
   6.0948013 ]
 [ 2.78965908  2.79160772  2.79831081 ...  6.06494526  6.06500586
   6.06995796]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
60,DepthPro,0000000028.png,6,0.931617,16.13068143,,,6.949856549,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
61,UniDepthV2,0000000028.png,6,0.931617,16.13068143,,,6.949856549,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
62,DepthPro,0000000028.png,7,0.958227,25.05931836,,,3.237387406,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
63,UniDepthV2,0000000028.png,7,0.958227,25.05931836,,,3.237387406,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
64,DepthPro,0000000028.png,8,0.996589,18.74832124,,,-9.987852418,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  62  74]
  [ 57  61  75]
  [ 56  61  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  61  77]
  [ 56  62  78]
  [ 56  62  78]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  61  75]
  [ 56  63  75]
  [ 56  64  73]]

 ...

 [[ 20  18  25]
  [ 20  19  25]
  [ 20  20  26]
  ...
  [ 18  17  20]
  [ 18  17  22]
  [ 18  18  23]]

 [[ 19  18  25]
  [ 19  18  25]
  [ 19  19  26]
  ...
  [ 16  16  21]
  [ 17  16  22]
  [ 17  17  23]]

 [[ 19  18  23]
  [ 19  18  23]
  [ 19  18  23]
  ...
  [ 16  18  22]
  [ 17  17  22]
  [ 17  17  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
