,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
171,UniDepthV2,0000000260.png,1,0.951461,27.59375,27.64359063,3.081809292,-8.218822232,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.14389276 78.14389276 78.14389276 ... 27.60758703 27.65944071
  27.57501267]
 [78.14389276 78.14389276 78.14389276 ... 27.61201002 27.66386929
  27.57941889]
 [78.14389276 78.14389276 78.14389276 ... 27.61640879 27.66827551
  27.58380275]
 ...
 [ 6.71783549  6.72232602  6.72534982 ...  3.63010249  3.62924756
   3.62517786]
 [ 6.67788886  6.68235004  6.68535568 ...  3.63217122  3.63212162
   3.62805005]
 [ 6.62855176  6.64249004  6.6455921  ...  3.63240457  3.63235474
   3.6282841 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
172,DepthPro,0000000260.png,2,0.998832,5.12986833,5.079039058,0.856556389,34.57951578,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ... 27.23640638 31.00644032
  29.79436064]
 [80.         80.         80.         ... 27.70224459 27.76811219
  27.09800985]
 [80.         80.         80.         ... 29.52803508 28.88608623
  28.26543743]
 ...
 [ 7.26674478  7.18908778  7.20941803 ...  3.50116956  3.50210982
   3.48309113]
 [ 6.9799636   6.98313094  7.06649001 ...  3.51095426  3.51446168
   3.48941764]
 [ 6.81860313  6.82154664  6.88719714 ...  3.48964556  3.48261608
   3.4491868 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
173,UniDepthV2,0000000260.png,2,0.998832,5.12986833,5.213362474,1.007664754,34.57951578,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.5227273  77.5227273  77.5227273  ... 27.38813444 27.43957594
  27.35581901]
 [77.5227273  77.5227273  77.5227273  ... 27.39252228 27.44396931
  27.36019021]
 [77.5227273  77.5227273  77.5227273  ... 27.39688608 27.44834051
  27.36453923]
 ...
 [ 6.66443545  6.66889028  6.67189004 ...  3.60124682  3.60039869
   3.59636134]
 [ 6.62480635  6.62923207  6.63221382 ...  3.60329911  3.6032499
   3.5992107 ]
 [ 6.57586143  6.58968892  6.59276631 ...  3.60353061  3.60348116
   3.59944289]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
174,DepthPro,0000000260.png,3,0.9119,8.667762001,8.610320495,0.624581548,21.98965005,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.77147893 77.77147893 77.77147893 ... 26.47769506 30.142709
  28.96439363]
 [77.77147893 77.77147893 77.77147893 ... 26.93055664 26.99458941
  26.34315378]
 [77.77147893 77.77147893 77.77147893 ... 28.70548698 28.08142058
  27.47806089]
 ...
 [ 7.0643186   6.98882486  7.00858878 ...  3.40363918  3.40455325
   3.38606435]
 [ 6.78552615  6.78860526  6.86964224 ...  3.41315132  3.41656103
   3.39221463]
 [ 6.62866063  6.63152213  6.69534384 ...  3.39243621  3.38560254
   3.35310449]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
175,UniDepthV2,0000000260.png,3,0.9119,8.667762001,8.774592601,1.503637704,21.98965005,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.37233674 76.37233674 76.37233674 ... 26.98171103 27.03238916
  26.94987514]
 [76.37233674 76.37233674 76.37233674 ... 26.98603375 27.03671734
  26.95418147]
 [76.37233674 76.37233674 76.37233674 ... 26.9903328  27.04102367
  26.95846595]
 ...
 [ 6.56553924  6.56992796  6.57288322 ...  3.54780648  3.54697094
   3.5429935 ]
 [ 6.52649821  6.53085826  6.53379576 ...  3.54982832  3.54977984
   3.54580058]
 [ 6.47827961  6.4919019   6.49493363 ...  3.55005638  3.55000767
   3.54602933]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
176,DepthPro,0000000260.png,4,0.956437,62.284375,61.4716742,3.39982836,-1.020737352,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ... 30.76194477 35.01997993
  33.65100607]
 [80.         80.         80.         ... 31.28808207 31.36247572
  30.6056339 ]
 [80.         80.         80.         ... 33.35020677 32.62516269
  31.92417579]
 ...
 [ 8.20736768  8.1196586   8.14262044 ...  3.9543684   3.95543037
   3.93394986]
 [ 7.88346494  7.88704227  7.98119151 ...  3.96541965  3.96938108
   3.94109529]
 [ 7.70121763  7.70454215  7.77869059 ...  3.94135271  3.93341331
   3.89565688]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
177,UniDepthV2,0000000260.png,4,0.956437,62.284375,62.50304529,2.640930258,-1.020737352,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.95980213 76.95980213 76.95980213 ... 27.18925766 27.24032562
  27.15717689]
 [76.95980213 76.95980213 76.95980213 ... 27.19361363 27.24468709
  27.16151635]
 [76.95980213 76.95980213 76.95980213 ... 27.19794575 27.24902655
  27.16583378]
 ...
 [ 6.61604217  6.62046465  6.62344264 ...  3.57509665  3.57425467
   3.57024664]
 [ 6.57670084  6.58109442  6.58405452 ...  3.57713404  3.57708518
   3.57307531]
 [ 6.52811133  6.54183841  6.54489346 ...  3.57736385  3.57731477
   3.57330582]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
178,DepthPro,0000000260.png,5,0.973175,34.91854363,34.72803155,1.847885765,-5.830781253,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[71.3591214  71.3591214  71.3591214  ... 27.43931689 31.23743749
  30.01632784]
 [71.3591214  71.3591214  71.3591214  ... 27.90862558 27.9749839
  27.29988931]
 [71.3591214  71.3591214  71.3591214  ... 29.74801817 29.10128682
  28.4760142 ]
 ...
 [ 7.32088183  7.2426463   7.26312801 ...  3.52725318  3.52820045
   3.50904007]
 [ 7.03196414  7.03515508  7.11913517 ...  3.53711078  3.54064433
   3.51541371]
 [ 6.86940155  6.87236698  6.93850657 ...  3.51564333  3.50856148
   3.47488316]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
179,UniDepthV2,0000000260.png,5,0.973175,34.91854363,35.48453644,3.951141849,-5.830781253,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.36907193 78.36907193 78.36907193 ... 27.68714096 27.73914406
  27.65447273]
 [78.36907193 78.36907193 78.36907193 ... 27.69157669 27.7435854
  27.65889165]
 [78.36907193 78.36907193 78.36907193 ... 27.69598814 27.74800431
  27.66328814]
 ...
 [ 6.73719358  6.74169705  6.74472956 ...  3.64056298  3.63970559
   3.63562416]
 [ 6.69713184  6.70160588  6.70462018 ...  3.64263767  3.64258793
   3.63850463]
 [ 6.64765257  6.66163102  6.66474201 ...  3.6428717   3.64282172
   3.63873936]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
180,DepthPro,0000000260.png,6,0.95385,36.37824032,36.90566803,3.412446629,7.455063521,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[71.45909042 71.45909042 71.45909042 ... 27.47775741 31.2811989
  30.05837857]
 [71.45909042 71.45909042 71.45909042 ... 27.94772357 28.01417485
  27.3381345 ]
 [71.45909042 71.45909042 71.45909042 ... 29.78969301 29.14205564
  28.51590706]
 ...
 [ 7.33113787  7.25279273  7.27330313 ...  3.53219461  3.5331432
   3.51395598]
 [ 7.04181542  7.04501083  7.12910857 ...  3.54206602  3.54560452
   3.52033856]
 [ 6.87902509  6.88199468  6.94822692 ...  3.5205685   3.51347672
   3.47975122]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
181,UniDepthV2,0000000260.png,6,0.95385,36.37824032,36.54379871,2.462286248,7.455063521,"[[[110 175 255]
  [110 175 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[110 173 255]
  [110 174 255]
  [109 176 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[116 175 255]
  [115 175 255]
  [115 177 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[130 126 137]
  [130 132 138]
  [127 137 140]
  ...
  [ 43  54  70]
  [ 42  55  70]
  [ 41  55  71]]
 [[128 129 140]
  [128 137 142]
  [127 138 141]
  ...
  [ 43  55  67]
  [ 41  55  67]
  [ 39  55  68]]
 [[133 141 140]
  [133 143 141]
  [136 140 142]
  ...
  [ 42  55  67]
  [ 42  55  67]
  [ 42  55  67]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.38913593 76.38913593 76.38913593 ... 26.98764605 27.03833532
  26.95580316]
 [76.38913593 76.38913593 76.38913593 ... 26.99196972 27.04266446
  26.96011043]
 [76.38913593 76.38913593 76.38913593 ... 26.99626971 27.04697173
  26.96439585]
 ...
 [ 6.56698342  6.57137311  6.57432902 ...  3.54858688  3.54775115
   3.54377283]
 [ 6.52793381  6.53229482  6.53523296 ...  3.55060916  3.55056067
   3.54658053]
 [ 6.4797046   6.49332989  6.49636229 ...  3.55083727  3.55078855
   3.54680933]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
182,DepthPro,0000000276.png,1,0.960259,46.21304519,44.63607064,5.276244844,-3.545424138,"[[[ 26  74  84]
  [ 28  68  57]
  [ 39  52  55]
  ...
  [ 40  53  64]
  [ 40  53  66]
  [ 41  53  66]]
 [[ 26  41  37]
  [ 26  41  51]
  [ 38  40  50]
  ...
  [ 40  54  63]
  [ 40  54  64]
  [ 41  54  63]]
 [[ 42  41  32]
  [ 40  43  47]
  [ 43  45  51]
  ...
  [ 39  53  59]
  [ 40  54  59]
  [ 42  54  60]]
 ...
 [[ 21  28  40]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [132 125 134]
  [127 123 138]
  [124 121 132]]
 [[ 21  27  38]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [133 117 113]
  [129 118 116]
  [124 121 116]]
 [[ 19  27  38]
  [ 19  28  40]
  [ 20  28  40]
  ...
  [114 125 113]
  [126 132 113]
  [139 131 112]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[20.17563304 15.65633152 14.31756693 ... 19.86219883 21.11726571
  19.9709093 ]
 [16.20786304 15.6252125  15.26492993 ... 20.70316601 20.72824365
  20.21222479]
 [15.45956404 15.36528914 15.21124353 ... 21.54441561 21.10302095
  20.64510314]
 ...
 [ 4.87460177  4.83159749  4.83935483 ...  5.99304637  6.00091533
   5.95113216]
 [ 4.82221055  4.82105513  4.84873747 ...  5.92211122  5.91452944
   5.81422604]
 [ 4.8487079   4.86008557  4.85345313 ...  5.80415406  5.80504805
   5.65737393]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
183,UniDepthV2,0000000276.png,1,0.960259,46.21304519,45.25906121,3.682866938,-3.545424138,"[[[ 26  74  84]
  [ 28  68  57]
  [ 39  52  55]
  ...
  [ 40  53  64]
  [ 40  53  66]
  [ 41  53  66]]
 [[ 26  41  37]
  [ 26  41  51]
  [ 38  40  50]
  ...
  [ 40  54  63]
  [ 40  54  64]
  [ 41  54  63]]
 [[ 42  41  32]
  [ 40  43  47]
  [ 43  45  51]
  ...
  [ 39  53  59]
  [ 40  54  59]
  [ 42  54  60]]
 ...
 [[ 21  28  40]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [132 125 134]
  [127 123 138]
  [124 121 132]]
 [[ 21  27  38]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [133 117 113]
  [129 118 116]
  [124 121 116]]
 [[ 19  27  38]
  [ 19  28  40]
  [ 20  28  40]
  ...
  [114 125 113]
  [126 132 113]
  [139 131 112]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[13.58215719 13.61749614 13.65004874 ... 21.91913496 21.96036447
  21.89824838]
 [13.56488747 13.5934726  13.63256299 ... 21.96461793 21.99514119
  21.93292417]
 [13.56055344 13.57601783 13.63430368 ... 21.99926184 21.9985004
  21.93626744]
 ...
 [ 4.15136968  4.15319316  4.16299542 ...  5.76525337  5.77633813
   5.77971991]
 [ 4.14973568  4.15248661  4.16229817 ...  5.7395033   5.75046853
   5.74803988]
 [ 4.14899947  4.15174952  4.16155886 ...  5.70811942  5.71909174
   5.72217558]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
184,DepthPro,0000000276.png,2,0.994208,13.75945131,13.78451869,0.821255411,-16.74963719,"[[[ 26  74  84]
  [ 28  68  57]
  [ 39  52  55]
  ...
  [ 40  53  64]
  [ 40  53  66]
  [ 41  53  66]]
 [[ 26  41  37]
  [ 26  41  51]
  [ 38  40  50]
  ...
  [ 40  54  63]
  [ 40  54  64]
  [ 41  54  63]]
 [[ 42  41  32]
  [ 40  43  47]
  [ 43  45  51]
  ...
  [ 39  53  59]
  [ 40  54  59]
  [ 42  54  60]]
 ...
 [[ 21  28  40]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [132 125 134]
  [127 123 138]
  [124 121 132]]
 [[ 21  27  38]
  [ 21  28  40]
  [ 20  28  40]
  ...
  [133 117 113]
  [129 118 116]
  [124 121 116]]
 [[ 19  27  38]
  [ 19  28  40]
  [ 20  28  40]
  ...
  [114 125 113]
  [126 132 113]
  [139 131 112]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[18.46367851 14.32785139 13.10268443 ... 18.17684    19.32541121
  18.27632611]
 [14.83258403 14.2993729  13.96966123 ... 18.94644895 18.96939868
  18.49716536]
 [14.14778013 14.06150471 13.92053026 ... 19.71631635 19.31237516
  18.89331285]
 ...
 [ 4.46097923  4.42162398  4.42872308 ...  5.48452092  5.49172218
   5.44616324]
 [ 4.41303354  4.41197616  4.43730958 ...  5.41960479  5.41266635
   5.32087396]
 [ 4.43728252  4.44769477  4.4416251  ...  5.31165661  5.31247474
   5.17733115]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
